表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	时间	表名	字段名	字段路径	实际数据量	单表空值数	空值率	命名违规数	命名违规率	字段缺失数	字段缺失率	表达违规数	表达违规率	非标准数	非标准率	有值数	有值率	
患者基本信息	患者医疗保险信息-就诊卡号	medical_insurance-medical_card_no	5031908.0	1157052.0	0.229943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3874856.0	0.770057		患者基本信息	患者医疗保险信息-就诊卡号	medical_insurance-medical_card_no	5031910.0	1157054.0	0.2299433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3874856.0	0.7700567	
患者基本信息	患者医疗保险信息-医疗机构代码	medical_insurance-medical_institution_code	5031908.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5031908.0	1.0		患者基本信息	患者医疗保险信息-医疗机构代码	medical_insurance-medical_institution_code	5031910.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5031910.0	1.0	
患者基本信息	患者联系人信息-联系人完整地址	contact-contact_address	4761113.0	4707502.0	0.98873982	0.0	0.0	0.0	0.0	53.0	1.113e-05	0.0	0.0	53611.0	0.01126018		患者基本信息	患者联系人信息-联系人完整地址	contact-contact_address	4761117.0	4707581.0	0.98875558	0.0	0.0	0.0	0.0	46.0	9.66e-06	0.0	0.0	53536.0	0.01124442	
患者基本信息	患者联系人信息-联系人电话号码	contact-contact_telephone	4761113.0	4607833.0	0.96780585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153280.0	0.03219415		患者基本信息	患者联系人信息-联系人电话号码	contact-contact_telephone	4761117.0	4607995.0	0.96783906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153122.0	0.03216094	
患者基本信息	患者现地址信息-地址-省（自治区、直辖市）编码	current_address_info-current_address_province_code	4761113.0	3986291.0	0.83726032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	774822.0	0.16273968		患者基本信息	患者现地址信息-地址-省（自治区、直辖市）编码	current_address_info-current_address_province_code	4761117.0	3986227.0	0.83724618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	774890.0	0.16275382	
患者基本信息	患者现地址信息-现住址	current_address_info-current_address	4761113.0	793609.0	0.1666856	0.0	0.0	0.0	0.0	1.0	2.1e-07	0.0	0.0	3967504.0	0.8333144		患者基本信息	患者现地址信息-现住址	current_address_info-current_address	4761117.0	793611.0	0.16668588	0.0	0.0	0.0	0.0	1.0	2.1e-07	0.0	0.0	3967506.0	0.83331412	
患者基本信息	基本信息-国籍名称	basic_info-nationality_name	4761113.0	937608.0	0.19693042	0.0	0.0	0.0	0.0	0.0	0.0	194414.0	0.04083373	3823505.0	0.80306958		患者基本信息	基本信息-国籍名称	basic_info-nationality_name	4761117.0	937612.0	0.1969311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3823505.0	0.8030689	
患者基本信息	基本信息-出生地-市（地区、州）	basic_info-birth_place_city	4761113.0	4761113.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		患者基本信息	基本信息-出生地-市（地区、州）	basic_info-birth_place_city	4761117.0	4761117.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
患者基本信息	基本信息-门诊号-医疗机构名称	basic_info-outpatient_no-medical_institution_name	4761113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761113.0	1.0		患者基本信息	基本信息-门诊号-医疗机构名称	basic_info-outpatient_no-medical_institution_name	4761117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761117.0	1.0	
患者基本信息	基本信息-门诊号-门诊号码	basic_info-outpatient_no-id	4761113.0	4761113.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		患者基本信息	基本信息-门诊号-门诊号码	basic_info-outpatient_no-id	4761117.0	4761117.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
患者基本信息	文档名称	file_name	4761113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761113.0	1.0		患者基本信息	文档名称	file_name	4761117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4761117.0	1.0	
就诊信息	卫生事件摘要信息-挂号时间	affair_info-registration_datetime	29271273.0	949823.0	0.03244898	0.0	0.0	0.0	0.0	28321450.0	0.96755102	0.0	0.0	28321450.0	0.96755102		就诊信息	卫生事件摘要信息-挂号时间	affair_info-registration_datetime	29271275.0	949825.0	0.03244905	0.0	0.0	0.0	0.0	28321450.0	0.96755095	0.0	0.0	28321450.0	0.96755095	
就诊信息	患者基本信息-户口地址-省（自治区、直辖市）	basic_info-domicile_place_province	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者基本信息-户口地址-省（自治区、直辖市）	basic_info-domicile_place_province	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-就诊科室名称	affair_info-visit_dept_name	29271273.0	953360.0	0.03256982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28317913.0	0.96743018		就诊信息	卫生事件摘要信息-就诊科室名称	affair_info-visit_dept_name	29271275.0	953362.0	0.03256988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28317913.0	0.96743012	
就诊信息	卫生事件摘要信息-团体体检ID	affair_info-team_id	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-团体体检ID	affair_info-team_id	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者现地址信息-地址-省（自治区、直辖市）	current_address_info-current_address_province	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者现地址信息-地址-省（自治区、直辖市）	current_address_info-current_address_province	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者基本信息-民族名称	basic_info-nation_name	29271273.0	2662406.0	0.09095628	0.0	0.0	0.0	0.0	0.0	0.0	1821650.0	0.06223337	26608867.0	0.90904372		就诊信息	患者基本信息-民族名称	basic_info-nation_name	29271275.0	2662408.0	0.09095634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26608867.0	0.90904366	
就诊信息	患者基本信息-工作单位地址-省（自治区、直辖市）	basic_info-company_address_province	29271273.0	29268847.0	0.99991712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2426.0	8.288e-05		就诊信息	患者基本信息-工作单位地址-省（自治区、直辖市）	basic_info-company_address_province	29271275.0	29268849.0	0.99991712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2426.0	8.288e-05	
就诊信息	患者医疗保险信息-就诊卡号	medical_insurance-medical_card_no	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者医疗保险信息-就诊卡号	medical_insurance-medical_card_no	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者基本信息-性别名称	basic_info-gender_name	29271273.0	370862.0	0.01266983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28900411.0	0.98733017		就诊信息	患者基本信息-性别名称	basic_info-gender_name	29271275.0	370862.0	0.01266983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28900413.0	0.98733017	
就诊信息	患者医疗保险信息-医保卡号	medical_insurance-insurance_card_no	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者医疗保险信息-医保卡号	medical_insurance-insurance_card_no	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-分诊时间	affair_info-triage_time	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-分诊时间	affair_info-triage_time	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-号别	affair_info-registration_category	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-号别	affair_info-registration_category	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-主治医生姓名	affair_info-attending_doctor_name	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-主治医生姓名	affair_info-attending_doctor_name	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-出院病区ID	affair_info-discharge_ward_id	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-出院病区ID	affair_info-discharge_ward_id	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者基本信息-户口地址-县（区）	basic_info-domicile_place_county	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者基本信息-户口地址-县（区）	basic_info-domicile_place_county	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-就诊科室ID	affair_info-visit_dept_id	29271273.0	949822.0	0.03244895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28321451.0	0.96755105		就诊信息	卫生事件摘要信息-就诊科室ID	affair_info-visit_dept_id	29271275.0	949824.0	0.03244901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28321451.0	0.96755099	
就诊信息	患者基本信息-户口地址-市（地区、州）	basic_info-domicile_place_city	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者基本信息-户口地址-市（地区、州）	basic_info-domicile_place_city	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-分诊护士ID	affair_info-triage_nurse_id	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-分诊护士ID	affair_info-triage_nurse_id	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-挂号医生ID	affair_info-registered_doctor_id	29271273.0	949822.0	0.03244895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28321451.0	0.96755105		就诊信息	卫生事件摘要信息-挂号医生ID	affair_info-registered_doctor_id	29271275.0	949824.0	0.03244901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28321451.0	0.96755099	
就诊信息	患者基本信息-门诊号	basic_info-outpatient_no	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者基本信息-门诊号	basic_info-outpatient_no	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-入院病区ID	affair_info-admission_ward_id	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-入院病区ID	affair_info-admission_ward_id	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-团体体检分组名称	affair_info-team_group_name	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-团体体检分组名称	affair_info-team_group_name	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-入院科室名称	affair_info-admission_dept_name	29271273.0	28826699.0	0.98481193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	444574.0	0.01518807		就诊信息	卫生事件摘要信息-入院科室名称	affair_info-admission_dept_name	29271275.0	28826701.0	0.98481194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	444574.0	0.01518806	
就诊信息	卫生事件摘要信息-主诊医师ID	affair_info-primary_responsibility_doctor_id	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-主诊医师ID	affair_info-primary_responsibility_doctor_id	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者基本信息-工作单位地址-县（区）	basic_info-company_address_county	29271273.0	29269903.0	0.9999532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1370.0	4.68e-05		就诊信息	患者基本信息-工作单位地址-县（区）	basic_info-company_address_county	29271275.0	29269905.0	0.9999532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1370.0	4.68e-05	
就诊信息	卫生事件摘要信息-出院病区名称	affair_info-discharge_ward_name	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-出院病区名称	affair_info-discharge_ward_name	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-就诊医生姓名	affair_info-visit_doctor_name	29271273.0	1999301.0	0.0683025	0.0	0.0	0.0	0.0	50.0	1.71e-06	0.0	0.0	27271972.0	0.9316975		就诊信息	卫生事件摘要信息-就诊医生姓名	affair_info-visit_doctor_name	29271275.0	1999303.0	0.06830256	0.0	0.0	0.0	0.0	50.0	1.71e-06	0.0	0.0	27271972.0	0.93169744	
就诊信息	患者现地址信息-地址-县（区）	current_address_info-current_address_county	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者现地址信息-地址-县（区）	current_address_info-current_address_county	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者基本信息-出生日期	basic_info-birth_date	29271273.0	427855.0	0.01461689	0.0	0.0	0.0	0.0	28843418.0	0.98538311	0.0	0.0	28843418.0	0.98538311		就诊信息	患者基本信息-出生日期	basic_info-birth_date	29271275.0	427856.0	0.01461692	0.0	0.0	0.0	0.0	28843419.0	0.98538308	0.0	0.0	28843419.0	0.98538308	
就诊信息	患者基本信息-病案号	basic_info-medical_record_no	29271273.0	28448873.0	0.97190419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	822400.0	0.02809581		就诊信息	患者基本信息-病案号	basic_info-medical_record_no	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者证件-证件类型代码	certificates-credential_type	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者证件-证件类型代码	certificates-credential_type	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-医保险种类型名称	affair_info-insurance_type_name	29271273.0	27645037.0	0.94444259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1626236.0	0.05555741		就诊信息	卫生事件摘要信息-医保险种类型名称	affair_info-insurance_type_name	29271275.0	27651471.0	0.94466234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1619804.0	0.05533766	
就诊信息	卫生事件摘要信息-预约体检日期	affair_info-book_date	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-预约体检日期	affair_info-book_date	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-入科时间	affair_info-admit_to_department_time	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-入科时间	affair_info-admit_to_department_time	29271275.0	29154144.0	0.99599843	0.0	0.0	0.0	0.0	117131.0	0.00400157	0.0	0.0	117131.0	0.00400157	
就诊信息	卫生事件摘要信息-入院科室所属专业名称	affair_info-admission_dept_name_norm	29271273.0	28827168.0	0.98482796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	444105.0	0.01517204		就诊信息	卫生事件摘要信息-入院科室所属专业名称	affair_info-admission_dept_name_norm	29271275.0	28827170.0	0.98482796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	444105.0	0.01517204	
就诊信息	患者基本信息-工作单位的地址	basic_info-company_address	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者基本信息-工作单位的地址	basic_info-company_address	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-入院时间	affair_info-admission_date	29271273.0	28438580.0	0.97155255	0.0	0.0	0.0	0.0	182940.0	0.00624981	0.0	0.0	832693.0	0.02844745		就诊信息	卫生事件摘要信息-入院日期	affair_info-admission_date	29271275.0	28438582.0	0.97155255	0.0	0.0	0.0	0.0	182938.0	0.00624974	0.0	0.0	832693.0	0.02844745	
就诊信息	患者联系人信息-联系人姓名	contact-contact_name	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者联系人信息-联系人姓名	contact-contact_name	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-体检备注	affair_info-remark	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-体检备注	affair_info-remark	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-入院病区名称	affair_info-admission_ward_name	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-入院病区名称	affair_info-admission_ward_name	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-患者年龄	affair_info-patient_age	29271273.0	262330.0	0.00896203	0.0	0.0	0.0	0.0	377380.0	0.0128925	0.0	0.0	29008943.0	0.99103797		就诊信息	卫生事件摘要信息-患者年龄	affair_info-patient_age	29271275.0	262332.0	0.0089621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29008943.0	0.9910379	
就诊信息	患者证件-证件类型名称	certificates-credential_type_name	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者证件-证件类型名称	certificates-credential_type_name	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者基本信息-家庭电话	basic_info-telephone	29271273.0	1639101.0	0.05599692	0.0	0.0	0.0	0.0	609862.0	0.02083483	0.0	0.0	27632172.0	0.94400308		就诊信息	患者基本信息-家庭电话	basic_info-telephone	29271275.0	1639089.0	0.0559965	0.0	0.0	0.0	0.0	609866.0	0.02083497	0.0	0.0	27632186.0	0.9440035	
就诊信息	患者基本信息-户口所在地邮编	basic_info-domicile_place_zip_code	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者基本信息-户口所在地邮编	basic_info-domicile_place_zip_code	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者标示	patient_sn	29271273.0	332.0	1.134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29270941.0	0.99998866		就诊信息	患者标示	patient_sn	29271275.0	332.0	1.134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29270943.0	0.99998866	
就诊信息	卫生事件摘要信息-出院时间	affair_info-discharge_date	29271273.0	28451312.0	0.97198752	0.0	0.0	0.0	0.0	683887.0	0.02336376	0.0	0.0	819961.0	0.02801248		就诊信息	卫生事件摘要信息-出院日期	affair_info-discharge_date	29271275.0	28451314.0	0.97198752	0.0	0.0	0.0	0.0	683886.0	0.02336372	0.0	0.0	819961.0	0.02801248	
就诊信息	患者现地址信息-地址-县（区）编码	current_address_info-current_address_county_code	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者现地址信息-地址-县（区）编码	current_address_info-current_address_county_code	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-就诊时间	affair_info-visit_date	29271273.0	944640.0	0.03227191	0.0	0.0	0.0	0.0	1802.0	6.156e-05	0.0	0.0	28326633.0	0.96772809		就诊信息	卫生事件摘要信息-就诊日期	affair_info-visit_date	29271275.0	944640.0	0.03227191	0.0	0.0	0.0	0.0	1803.0	6.16e-05	0.0	0.0	28326635.0	0.96772809	
就诊信息	患者联系人信息-联系人与患者关系名称	contact-relationship_name	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	患者联系人信息-联系人与患者关系名称	contact-relationship_name	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-团体体检分组ID	affair_info-team_group_id	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-团体体检分组ID	affair_info-team_group_id	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	患者基本信息-工作单位地址-市（地区、州）	basic_info-company_address_city	29271273.0	29268988.0	0.99992194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2285.0	7.806e-05		就诊信息	患者基本信息-工作单位地址-市（地区、州）	basic_info-company_address_city	29271275.0	29268990.0	0.99992194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2285.0	7.806e-05	
就诊信息	医渡唯一号	yidu_pkid	29271273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29271273.0	1.0		就诊信息	医渡唯一号	yidu_pkid	29271275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29271275.0	1.0	
就诊信息	患者基本信息-工作单位电话	basic_info-work_telephone	29271273.0	29267505.0	0.99987127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3768.0	0.00012873		就诊信息	患者基本信息-工作单位电话	basic_info-work_telephone	29271275.0	29267507.0	0.99987127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3768.0	0.00012873	
就诊信息	卫生事件摘要信息-体检状态	affair_info-checkup_status	29271273.0	29271273.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		就诊信息	卫生事件摘要信息-体检状态	affair_info-checkup_status	29271275.0	29271275.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
就诊信息	卫生事件摘要信息-就诊医生ID	affair_info-visit_doctor_id	29271273.0	949822.0	0.03244895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28321451.0	0.96755105		就诊信息	卫生事件摘要信息-就诊医生ID	affair_info-visit_doctor_id	29271275.0	949824.0	0.03244901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28321451.0	0.96755099	
